year	division_id	ranking_id	conference_key	conference_id	team_id	team_name
2017	1	17946	Atlantic Coast	821	193	Duke
2017	1	17946	Atlantic Coast	821	234	Florida St.
2017	1	17946	Atlantic Coast	821	255	Georgia Tech
2017	1	17946	Atlantic Coast	821	367	Louisville
2017	1	17946	Atlantic Coast	821	415	Miami (FL)
2017	1	17946	Atlantic Coast	821	457	North Carolina
2017	1	17946	Atlantic Coast	821	490	North Carolina St.
2017	1	17946	Atlantic Coast	821	513	Notre Dame
2017	1	17946	Atlantic Coast	821	545	Pittsburgh
2017	1	17946	Atlantic Coast	821	688	Syracuse
2017	1	17946	Atlantic Coast	821	746	Virginia
2017	1	17946	Atlantic Coast	821	742	Virginia Tech
2017	1	17946	Atlantic Coast	821	749	Wake Forest
2017	1	17946	Big 12	25354	51	Baylor
2017	1	17946	Big 12	25354	311	Iowa St.
2017	1	17946	Big 12	25354	328	Kansas
2017	1	17946	Big 12	25354	327	Kansas St.
2017	1	17946	Big 12	25354	522	Oklahoma
2017	1	17946	Big 12	25354	521	Oklahoma St.
2017	1	17946	Big 12	25354	698	TCU
2017	1	17946	Big 12	25354	703	Texas
2017	1	17946	Big 12	25354	700	Texas Tech
2017	1	17946	Big 12	25354	768	West Virginia
2017	1	17946	Big East	30184	87	Butler
2017	1	17946	Big East	30184	169	Creighton
2017	1	17946	Big East	30184	176	DePaul
2017	1	17946	Big East	30184	251	Georgetown
2017	1	17946	Big East	30184	387	Marquette
2017	1	17946	Big East	30184	556	Providence
2017	1	17946	Big East	30184	635	Seton Hall
2017	1	17946	Big East	30184	603	St. John's (NY)
2017	1	17946	Big East	30184	739	Villanova
2017	1	17946	Big East	30184	812	Xavier
2017	1	17946	Big Sky	825	207	Eastern Wash.
2017	1	17946	Big Sky	825	295	Idaho
2017	1	17946	Big Sky	825	294	Idaho St.
2017	1	17946	Big Sky	825	441	Montana
2017	1	17946	Big Sky	825	440	Montana St.
2017	1	17946	Big Sky	825	494	North Dakota
2017	1	17946	Big Sky	825	501	Northern Ariz.
2017	1	17946	Big Sky	825	502	Northern Colo.
2017	1	17946	Big Sky	825	550	Portland St.
2017	1	17946	Big Sky	825	102	Sacramento St.
2017	1	17946	Big Sky	825	667	Southern Utah
2017	1	17946	Big Sky	825	758	Weber St.
2017	1	17946	Big South	826	115	Campbell
2017	1	17946	Big South	826	48	Charleston So.
2017	1	17946	Big South	826	1092	Gardner-Webb
2017	1	17946	Big South	826	19651	High Point
2017	1	17946	Big South	826	355	Liberty
2017	1	17946	Big South	826	363	Longwood
2017	1	17946	Big South	826	1320	Presbyterian
2017	1	17946	Big South	826	563	Radford
2017	1	17946	Big South	826	456	UNC Asheville
2017	1	17946	Big South	826	792	Winthrop
2017	1	17946	Big Ten	827	301	Illinois
2017	1	17946	Big Ten	827	306	Indiana
2017	1	17946	Big Ten	827	312	Iowa
2017	1	17946	Big Ten	827	392	Maryland
2017	1	17946	Big Ten	827	418	Michigan
2017	1	17946	Big Ten	827	416	Michigan St.
2017	1	17946	Big Ten	827	428	Minnesota
2017	1	17946	Big Ten	827	463	Nebraska
2017	1	17946	Big Ten	827	509	Northwestern
2017	1	17946	Big Ten	827	518	Ohio St.
2017	1	17946	Big Ten	827	539	Penn St.
2017	1	17946	Big Ten	827	559	Purdue
2017	1	17946	Big Ten	827	587	Rutgers
2017	1	17946	Big Ten	827	796	Wisconsin
2017	1	17946	Big West	904	101	CSUN
2017	1	17946	Big West	904	90	Cal Poly
2017	1	17946	Big West	904	97	Cal St. Fullerton
2017	1	17946	Big West	904	277	Hawaii
2017	1	17946	Big West	904	99	Long Beach St.
2017	1	17946	Big West	904	108	UC Davis
2017	1	17946	Big West	904	109	UC Irvine
2017	1	17946	Big West	904	111	UC Riverside
2017	1	17946	Big West	904	104	UC Santa Barbara
2017	1	17946	Colonial	837	1014	Col. of Charleston
2017	1	17946	Colonial	837	180	Delaware
2017	1	17946	Colonial	837	191	Drexel
2017	1	17946	Colonial	837	1068	Elon
2017	1	17946	Colonial	837	283	Hofstra
2017	1	17946	Colonial	837	317	James Madison
2017	1	17946	Colonial	837	500	Northeastern
2017	1	17946	Colonial	837	711	Towson
2017	1	17946	Colonial	837	460	UNCW
2017	1	17946	Colonial	837	786	William & Mary
2017	1	17946	Conference USA	24312	458	Charlotte
2017	1	17946	Conference USA	24312	231	FIU
2017	1	17946	Conference USA	24312	229	Fla. Atlantic
2017	1	17946	Conference USA	24312	366	Louisiana Tech
2017	1	17946	Conference USA	24312	388	Marshall
2017	1	17946	Conference USA	24312	419	Middle Tenn.
2017	1	17946	Conference USA	24312	497	North Texas
2017	1	17946	Conference USA	24312	523	Old Dominion
2017	1	17946	Conference USA	24312	574	Rice
2017	1	17946	Conference USA	24312	664	Southern Miss.
2017	1	17946	Conference USA	24312	9	UAB
2017	1	17946	Conference USA	24312	704	UTEP
2017	1	17946	Conference USA	24312	706	UTSA
2017	1	17946	Conference USA	24312	772	Western Ky.
2017	1	17946	Horizon	881	148	Cleveland St.
2017	1	17946	Horizon	881	184	Detroit Mercy
2017	1	17946	Horizon	881	794	Green Bay
2017	1	17946	Horizon	881	302	Ill.-Chicago
2017	1	17946	Horizon	881	797	Milwaukee
2017	1	17946	Horizon	881	505	Northern Ky.
2017	1	17946	Horizon	881	514	Oakland
2017	1	17946	Horizon	881	735	Valparaiso
2017	1	17946	Horizon	881	810	Wright St.
2017	1	17946	Horizon	881	817	Youngstown St.
2017	1	17946	Ivy League	865	80	Brown
2017	1	17946	Ivy League	865	158	Columbia
2017	1	17946	Ivy League	865	167	Cornell
2017	1	17946	Ivy League	865	172	Dartmouth
2017	1	17946	Ivy League	865	275	Harvard
2017	1	17946	Ivy League	865	540	Penn
2017	1	17946	Ivy League	865	554	Princeton
2017	1	17946	Ivy League	865	813	Yale
2017	1	17946	Metro Atlantic	871	116	Canisius
2017	1	17946	Metro Atlantic	871	220	Fairfield
2017	1	17946	Metro Atlantic	871	310	Iona
2017	1	17946	Metro Atlantic	871	381	Manhattan
2017	1	17946	Metro Atlantic	871	386	Marist
2017	1	17946	Metro Atlantic	871	439	Monmouth
2017	1	17946	Metro Atlantic	871	482	Niagara
2017	1	17946	Metro Atlantic	871	562	Quinnipiac
2017	1	17946	Metro Atlantic	871	576	Rider
2017	1	17946	Metro Atlantic	871	617	Saint Peter's
2017	1	17946	Metro Atlantic	871	639	Siena
2017	1	17946	Mid-American	875	5	Akron
2017	1	17946	Mid-American	875	47	Ball St.
2017	1	17946	Mid-American	875	71	Bowling Green
2017	1	17946	Mid-American	875	86	Buffalo
2017	1	17946	Mid-American	875	129	Central Mich.
2017	1	17946	Mid-American	875	204	Eastern Mich.
2017	1	17946	Mid-American	875	331	Kent St.
2017	1	17946	Mid-American	875	414	Miami (OH)
2017	1	17946	Mid-American	875	503	Northern Ill.
2017	1	17946	Mid-American	875	519	Ohio
2017	1	17946	Mid-American	875	709	Toledo
2017	1	17946	Mid-American	875	774	Western Mich.
2017	1	17946	Mid-Eastern	876	61	Bethune-Cookman
2017	1	17946	Mid-Eastern	876	165	Coppin St.
2017	1	17946	Mid-Eastern	876	178	Delaware St.
2017	1	17946	Mid-Eastern	876	228	Florida A&M
2017	1	17946	Mid-Eastern	876	270	Hampton
2017	1	17946	Mid-Eastern	876	290	Howard
2017	1	17946	Mid-Eastern	876	446	Morgan St.
2017	1	17946	Mid-Eastern	876	488	N.C. A&T
2017	1	17946	Mid-Eastern	876	489	N.C. Central
2017	1	17946	Mid-Eastern	876	485	Norfolk St.
2017	1	17946	Mid-Eastern	876	632	Savannah St.
2017	1	17946	Mid-Eastern	876	647	South Carolina St.
2017	1	17946	Mid-Eastern	876	393	UMES
2017	1	17946	Missouri Valley	884	72	Bradley
2017	1	17946	Missouri Valley	884	189	Drake
2017	1	17946	Missouri Valley	884	219	Evansville
2017	1	17946	Missouri Valley	884	299	Illinois St.
2017	1	17946	Missouri Valley	884	305	Indiana St.
2017	1	17946	Missouri Valley	884	371	Loyola Chicago
2017	1	17946	Missouri Valley	884	669	Missouri St.
2017	1	17946	Missouri Valley	884	659	Southern Ill.
2017	1	17946	Missouri Valley	884	504	UNI
2017	1	17946	Missouri Valley	884	782	Wichita St.
2017	1	17946	Mountain West	5486	721	Air Force
2017	1	17946	Mountain West	5486	66	Boise St.
2017	1	17946	Mountain West	5486	156	Colorado St.
2017	1	17946	Mountain West	5486	96	Fresno St.
2017	1	17946	Mountain West	5486	466	Nevada
2017	1	17946	Mountain West	5486	473	New Mexico
2017	1	17946	Mountain West	5486	626	San Diego St.
2017	1	17946	Mountain West	5486	630	San Jose St.
2017	1	17946	Mountain West	5486	465	UNLV
2017	1	17946	Mountain West	5486	731	Utah St.
2017	1	17946	Mountain West	5486	811	Wyoming
2017	1	17946	Northeast	846	81	Bryant
2017	1	17946	Northeast	846	127	Central Conn. St.
2017	1	17946	Northeast	846	222	Fairleigh Dickinson
2017	1	17946	Northeast	846	361	LIU Brooklyn
2017	1	17946	Northeast	846	450	Mt. St. Mary's
2017	1	17946	Northeast	846	579	Robert Morris
2017	1	17946	Northeast	846	590	Sacred Heart
2017	1	17946	Northeast	846	600	Saint Francis (PA)
2017	1	17946	Northeast	846	599	St. Francis Brooklyn
2017	1	17946	Northeast	846	748	Wagner
2017	1	17946	OVC	902	43	Austin Peay
2017	1	17946	OVC	902	14927	Belmont
2017	1	17946	OVC	902	201	Eastern Ill.
2017	1	17946	OVC	902	202	Eastern Ky.
2017	1	17946	OVC	902	315	Jacksonville St.
2017	1	17946	OVC	902	444	Morehead St.
2017	1	17946	OVC	902	454	Murray St.
2017	1	17946	OVC	902	660	SIUE
2017	1	17946	OVC	902	654	Southeast Mo. St.
2017	1	17946	OVC	902	691	Tennessee St.
2017	1	17946	OVC	902	692	Tennessee Tech
2017	1	17946	OVC	902	695	UT Martin
2017	1	17946	Pac-12	905	29	Arizona
2017	1	17946	Pac-12	905	28	Arizona St.
2017	1	17946	Pac-12	905	107	California
2017	1	17946	Pac-12	905	157	Colorado
2017	1	17946	Pac-12	905	529	Oregon
2017	1	17946	Pac-12	905	528	Oregon St.
2017	1	17946	Pac-12	905	657	Southern California
2017	1	17946	Pac-12	905	674	Stanford
2017	1	17946	Pac-12	905	110	UCLA
2017	1	17946	Pac-12	905	732	Utah
2017	1	17946	Pac-12	905	756	Washington
2017	1	17946	Pac-12	905	754	Washington St.
2017	1	17946	Patriot	838	23	American
2017	1	17946	Patriot	838	725	Army West Point
2017	1	17946	Patriot	838	68	Boston U.
2017	1	17946	Patriot	838	83	Bucknell
2017	1	17946	Patriot	838	153	Colgate
2017	1	17946	Patriot	838	285	Holy Cross
2017	1	17946	Patriot	838	342	Lafayette
2017	1	17946	Patriot	838	352	Lehigh
2017	1	17946	Patriot	838	369	Loyola Maryland
2017	1	17946	Patriot	838	726	Navy
2017	1	17946	Southeastern	911	8	Alabama
2017	1	17946	Southeastern	911	31	Arkansas
2017	1	17946	Southeastern	911	37	Auburn
2017	1	17946	Southeastern	911	235	Florida
2017	1	17946	Southeastern	911	257	Georgia
2017	1	17946	Southeastern	911	334	Kentucky
2017	1	17946	Southeastern	911	365	LSU
2017	1	17946	Southeastern	911	430	Mississippi St.
2017	1	17946	Southeastern	911	434	Missouri
2017	1	17946	Southeastern	911	433	Ole Miss
2017	1	17946	Southeastern	911	648	South Carolina
2017	1	17946	Southeastern	911	694	Tennessee
2017	1	17946	Southeastern	911	697	Texas A&M
2017	1	17946	Southeastern	911	736	Vanderbilt
2017	1	17946	Southern	912	693	Chattanooga
2017	1	17946	Southern	912	198	ETSU
2017	1	17946	Southern	912	244	Furman
2017	1	17946	Southern	912	406	Mercer
2017	1	17946	Southern	912	625	Samford
2017	1	17946	Southern	912	141	The Citadel
2017	1	17946	Southern	912	459	UNCG
2017	1	17946	Southern	912	741	VMI
2017	1	17946	Southern	912	769	Western Caro.
2017	1	17946	Southern	912	2915	Wofford
2017	1	17946	Southland	914	26172	A&M-Corpus Chris
2017	1	17946	Southland	914	2	Abilene Christian
2017	1	17946	Southland	914	1004	Central Ark.
2017	1	17946	Southland	914	287	Houston Baptist
2017	1	17946	Southland	914	2743	Incarnate Word
2017	1	17946	Southland	914	346	Lamar University
2017	1	17946	Southland	914	402	McNeese
2017	1	17946	Southland	914	474	New Orleans
2017	1	17946	Southland	914	483	Nicholls St.
2017	1	17946	Southland	914	508	Northwestern St.
2017	1	17946	Southland	914	676	SFA
2017	1	17946	Southland	914	624	Sam Houston St.
2017	1	17946	Southland	914	655	Southeastern La.
2017	1	17946	Southwestern	916	6	Alabama A&M
2017	1	17946	Southwestern	916	7	Alabama St.
2017	1	17946	Southwestern	916	17	Alcorn
2017	1	17946	Southwestern	916	2678	Ark.-Pine Bluff
2017	1	17946	Southwestern	916	261	Grambling
2017	1	17946	Southwestern	916	314	Jackson St.
2017	1	17946	Southwestern	916	432	Mississippi Val.
2017	1	17946	Southwestern	916	553	Prairie View
2017	1	17946	Southwestern	916	665	Southern U.
2017	1	17946	Southwestern	916	699	Texas Southern
2017	1	17946	Summit League	819	183	Denver
2017	1	17946	Summit League	819	308	Fort Wayne
2017	1	17946	Summit League	819	2699	IUPUI
2017	1	17946	Summit League	819	493	North Dakota St.
2017	1	17946	Summit League	819	464	Omaha
2017	1	17946	Summit League	819	527	Oral Roberts
2017	1	17946	Summit League	819	650	South Dakota
2017	1	17946	Summit League	819	649	South Dakota St.
2017	1	17946	Summit League	819	771	Western Ill.
2017	1	17946	Sun Belt	818	27	Appalachian St.
2017	1	17946	Sun Belt	818	30	Arkansas St.
2017	1	17946	Sun Belt	818	149	Coastal Caro.
2017	1	17946	Sun Belt	818	253	Ga. Southern
2017	1	17946	Sun Belt	818	254	Georgia St.
2017	1	17946	Sun Belt	818	498	La.-Monroe
2017	1	17946	Sun Belt	818	32	Little Rock
2017	1	17946	Sun Belt	818	671	Louisiana
2017	1	17946	Sun Belt	818	646	South Ala.
2017	1	17946	Sun Belt	818	670	Texas St.
2017	1	17946	Sun Belt	818	716	Troy
2017	1	17946	Sun Belt	818	702	UT Arlington
2017	1	17946	West Coast	922	77	BYU
2017	1	17946	West Coast	922	260	Gonzaga
2017	1	17946	West Coast	922	370	Loyola Marymount
2017	1	17946	West Coast	922	534	Pacific
2017	1	17946	West Coast	922	541	Pepperdine
2017	1	17946	West Coast	922	551	Portland
2017	1	17946	West Coast	922	610	Saint Mary's (CA)
2017	1	17946	West Coast	922	627	San Diego
2017	1	17946	West Coast	922	629	San Francisco
2017	1	17946	West Coast	922	631	Santa Clara
2017	1	17946	Western Athletic	923	94	CSU Bakersfield
2017	1	17946	Western Athletic	923	136	Chicago St.
2017	1	17946	Western Athletic	923	1104	Grand Canyon
2017	1	17946	Western Athletic	923	472	New Mexico St.
2017	1	17946	Western Athletic	923	1356	Seattle U
2017	1	17946	Western Athletic	923	2707	UMKC
2017	1	17946	Western Athletic	923	536	UTRGV
2017	1	17946	Western Athletic	923	30024	Utah Valley
2016	1	15547	AAC	823	140	Cincinnati
2016	1	15547	AAC	823	196	East Carolina
2016	1	15547	AAC	823	288	Houston
2016	1	15547	AAC	823	404	Memphis
2016	1	15547	AAC	823	663	SMU
2016	1	15547	AAC	823	651	South Fla.
2016	1	15547	AAC	823	690	Temple
2016	1	15547	AAC	823	718	Tulane
2016	1	15547	AAC	823	719	Tulsa
2016	1	15547	AAC	823	128	UCF
2016	1	15547	AAC	823	164	UConn
2016	1	15547	ASUN	920	28755	FGCU
2016	1	15547	ASUN	920	316	Jacksonville
2016	1	15547	ASUN	920	1157	Kennesaw St.
2016	1	15547	ASUN	920	28600	Lipscomb
2016	1	15547	ASUN	920	471	NJIT
2016	1	15547	ASUN	920	2711	North Florida
2016	1	15547	ASUN	920	678	Stetson
2016	1	15547	ASUN	920	10411	USC Upstate
2016	1	15547	America East	845	14	Albany (NY)
2016	1	15547	America East	845	62	Binghamton
2016	1	15547	America East	845	272	Hartford
2016	1	15547	America East	845	380	Maine
2016	1	15547	America East	845	469	New Hampshire
2016	1	15547	America East	845	683	Stony Brook
2016	1	15547	America East	845	391	UMBC
2016	1	15547	America East	845	368	UMass Lowell
2016	1	15547	America East	845	738	Vermont
2016	1	15547	Atlantic 10	820	173	Davidson
2016	1	15547	Atlantic 10	820	175	Dayton
2016	1	15547	Atlantic 10	820	194	Duquesne
2016	1	15547	Atlantic 10	820	236	Fordham
2016	1	15547	Atlantic 10	820	248	George Mason
2016	1	15547	Atlantic 10	820	249	George Washington
2016	1	15547	Atlantic 10	820	340	La Salle
2016	1	15547	Atlantic 10	820	400	Massachusetts
2016	1	15547	Atlantic 10	820	572	Rhode Island
2016	1	15547	Atlantic 10	820	575	Richmond
2016	1	15547	Atlantic 10	820	606	Saint Joseph's
2016	1	15547	Atlantic 10	820	609	Saint Louis
2016	1	15547	Atlantic 10	820	596	St. Bonaventure
2016	1	15547	Atlantic 10	820	740	VCU
2016	1	15547	Atlantic Coast	821	67	Boston College
2016	1	15547	Atlantic Coast	821	147	Clemson
2016	1	15547	Atlantic Coast	821	193	Duke
2016	1	15547	Atlantic Coast	821	234	Florida St.
2016	1	15547	Atlantic Coast	821	255	Georgia Tech
2016	1	15547	Atlantic Coast	821	367	Louisville
2016	1	15547	Atlantic Coast	821	415	Miami (FL)
2016	1	15547	Atlantic Coast	821	457	North Carolina
2016	1	15547	Atlantic Coast	821	490	North Carolina St.
2016	1	15547	Atlantic Coast	821	513	Notre Dame
2016	1	15547	Atlantic Coast	821	545	Pittsburgh
2016	1	15547	Atlantic Coast	821	688	Syracuse
2016	1	15547	Atlantic Coast	821	746	Virginia
2016	1	15547	Atlantic Coast	821	742	Virginia Tech
2016	1	15547	Atlantic Coast	821	749	Wake Forest
2016	1	15547	Big 12	25354	51	Baylor
2016	1	15547	Big 12	25354	311	Iowa St.
2016	1	15547	Big 12	25354	328	Kansas
2016	1	15547	Big 12	25354	327	Kansas St.
2016	1	15547	Big 12	25354	522	Oklahoma
2016	1	15547	Big 12	25354	521	Oklahoma St.
2016	1	15547	Big 12	25354	698	TCU
2016	1	15547	Big 12	25354	703	Texas
2016	1	15547	Big 12	25354	700	Texas Tech
2016	1	15547	Big 12	25354	768	West Virginia
2016	1	15547	Big East	30184	87	Butler
2016	1	15547	Big East	30184	169	Creighton
2016	1	15547	Big East	30184	176	DePaul
2016	1	15547	Big East	30184	251	Georgetown
2016	1	15547	Big East	30184	387	Marquette
2016	1	15547	Big East	30184	556	Providence
2016	1	15547	Big East	30184	635	Seton Hall
2016	1	15547	Big East	30184	603	St. John's (NY)
2016	1	15547	Big East	30184	739	Villanova
2016	1	15547	Big East	30184	812	Xavier
2016	1	15547	Big Sky	825	207	Eastern Wash.
2016	1	15547	Big Sky	825	295	Idaho
2016	1	15547	Big Sky	825	294	Idaho St.
2016	1	15547	Big Sky	825	441	Montana
2016	1	15547	Big Sky	825	440	Montana St.
2016	1	15547	Big Sky	825	494	North Dakota
2016	1	15547	Big Sky	825	501	Northern Ariz.
2016	1	15547	Big Sky	825	502	Northern Colo.
2016	1	15547	Big Sky	825	550	Portland St.
2016	1	15547	Big Sky	825	102	Sacramento St.
2016	1	15547	Big Sky	825	667	Southern Utah
2016	1	15547	Big Sky	825	758	Weber St.
2016	1	15547	Big South	826	115	Campbell
2016	1	15547	Big South	826	48	Charleston So.
2016	1	15547	Big South	826	149	Coastal Caro.
2016	1	15547	Big South	826	1092	Gardner-Webb
2016	1	15547	Big South	826	19651	High Point
2016	1	15547	Big South	826	355	Liberty
2016	1	15547	Big South	826	363	Longwood
2016	1	15547	Big South	826	1320	Presbyterian
2016	1	15547	Big South	826	563	Radford
2016	1	15547	Big South	826	456	UNC Asheville
2016	1	15547	Big South	826	792	Winthrop
2016	1	15547	Big Ten	827	301	Illinois
2016	1	15547	Big Ten	827	306	Indiana
2016	1	15547	Big Ten	827	312	Iowa
2016	1	15547	Big Ten	827	392	Maryland
2016	1	15547	Big Ten	827	418	Michigan
2016	1	15547	Big Ten	827	416	Michigan St.
2016	1	15547	Big Ten	827	428	Minnesota
2016	1	15547	Big Ten	827	463	Nebraska
2016	1	15547	Big Ten	827	509	Northwestern
2016	1	15547	Big Ten	827	518	Ohio St.
2016	1	15547	Big Ten	827	539	Penn St.
2016	1	15547	Big Ten	827	559	Purdue
2016	1	15547	Big Ten	827	587	Rutgers
2016	1	15547	Big Ten	827	796	Wisconsin
2016	1	15547	Big West	904	101	CSUN
2016	1	15547	Big West	904	90	Cal Poly
2016	1	15547	Big West	904	97	Cal St. Fullerton
2016	1	15547	Big West	904	277	Hawaii
2016	1	15547	Big West	904	99	Long Beach St.
2016	1	15547	Big West	904	108	UC Davis
2016	1	15547	Big West	904	109	UC Irvine
2016	1	15547	Big West	904	111	UC Riverside
2016	1	15547	Big West	904	104	UC Santa Barbara
2016	1	15547	Colonial	837	1014	Col. of Charleston
2016	1	15547	Colonial	837	180	Delaware
2016	1	15547	Colonial	837	191	Drexel
2016	1	15547	Colonial	837	1068	Elon
2016	1	15547	Colonial	837	283	Hofstra
2016	1	15547	Colonial	837	317	James Madison
2016	1	15547	Colonial	837	500	Northeastern
2016	1	15547	Colonial	837	711	Towson
2016	1	15547	Colonial	837	460	UNCW
2016	1	15547	Colonial	837	786	William & Mary
2016	1	15547	Conference USA	24312	458	Charlotte
2016	1	15547	Conference USA	24312	231	FIU
2016	1	15547	Conference USA	24312	229	Fla. Atlantic
2016	1	15547	Conference USA	24312	366	Louisiana Tech
2016	1	15547	Conference USA	24312	388	Marshall
2016	1	15547	Conference USA	24312	419	Middle Tenn.
2016	1	15547	Conference USA	24312	497	North Texas
2016	1	15547	Conference USA	24312	523	Old Dominion
2016	1	15547	Conference USA	24312	574	Rice
2016	1	15547	Conference USA	24312	664	Southern Miss.
2016	1	15547	Conference USA	24312	9	UAB
2016	1	15547	Conference USA	24312	704	UTEP
2016	1	15547	Conference USA	24312	706	UTSA
2016	1	15547	Conference USA	24312	772	Western Ky.
2016	1	15547	Horizon	881	148	Cleveland St.
2016	1	15547	Horizon	881	184	Detroit Mercy
2016	1	15547	Horizon	881	794	Green Bay
2016	1	15547	Horizon	881	302	Ill.-Chicago
2016	1	15547	Horizon	881	797	Milwaukee
2016	1	15547	Horizon	881	505	Northern Ky.
2016	1	15547	Horizon	881	514	Oakland
2016	1	15547	Horizon	881	735	Valparaiso
2016	1	15547	Horizon	881	810	Wright St.
2016	1	15547	Horizon	881	817	Youngstown St.
2016	1	15547	Ivy League	865	80	Brown
2016	1	15547	Ivy League	865	158	Columbia
2016	1	15547	Ivy League	865	167	Cornell
2016	1	15547	Ivy League	865	172	Dartmouth
2016	1	15547	Ivy League	865	275	Harvard
2016	1	15547	Ivy League	865	540	Penn
2016	1	15547	Ivy League	865	554	Princeton
2016	1	15547	Ivy League	865	813	Yale
2016	1	15547	Metro Atlantic	871	116	Canisius
2016	1	15547	Metro Atlantic	871	220	Fairfield
2016	1	15547	Metro Atlantic	871	310	Iona
2016	1	15547	Metro Atlantic	871	381	Manhattan
2016	1	15547	Metro Atlantic	871	386	Marist
2016	1	15547	Metro Atlantic	871	439	Monmouth
2016	1	15547	Metro Atlantic	871	482	Niagara
2016	1	15547	Metro Atlantic	871	562	Quinnipiac
2016	1	15547	Metro Atlantic	871	576	Rider
2016	1	15547	Metro Atlantic	871	617	Saint Peter's
2016	1	15547	Metro Atlantic	871	639	Siena
2016	1	15547	Mid-American	875	5	Akron
2016	1	15547	Mid-American	875	47	Ball St.
2016	1	15547	Mid-American	875	71	Bowling Green
2016	1	15547	Mid-American	875	86	Buffalo
2016	1	15547	Mid-American	875	129	Central Mich.
2016	1	15547	Mid-American	875	204	Eastern Mich.
2016	1	15547	Mid-American	875	331	Kent St.
2016	1	15547	Mid-American	875	414	Miami (OH)
2016	1	15547	Mid-American	875	503	Northern Ill.
2016	1	15547	Mid-American	875	519	Ohio
2016	1	15547	Mid-American	875	709	Toledo
2016	1	15547	Mid-American	875	774	Western Mich.
2016	1	15547	Mid-Eastern	876	61	Bethune-Cookman
2016	1	15547	Mid-Eastern	876	165	Coppin St.
2016	1	15547	Mid-Eastern	876	178	Delaware St.
2016	1	15547	Mid-Eastern	876	228	Florida A&M
2016	1	15547	Mid-Eastern	876	270	Hampton
2016	1	15547	Mid-Eastern	876	290	Howard
2016	1	15547	Mid-Eastern	876	446	Morgan St.
2016	1	15547	Mid-Eastern	876	488	N.C. A&T
2016	1	15547	Mid-Eastern	876	489	N.C. Central
2016	1	15547	Mid-Eastern	876	485	Norfolk St.
2016	1	15547	Mid-Eastern	876	632	Savannah St.
2016	1	15547	Mid-Eastern	876	647	South Carolina St.
2016	1	15547	Mid-Eastern	876	393	UMES
2016	1	15547	Missouri Valley	884	72	Bradley
2016	1	15547	Missouri Valley	884	189	Drake
2016	1	15547	Missouri Valley	884	219	Evansville
2016	1	15547	Missouri Valley	884	299	Illinois St.
2016	1	15547	Missouri Valley	884	305	Indiana St.
2016	1	15547	Missouri Valley	884	371	Loyola Chicago
2016	1	15547	Missouri Valley	884	669	Missouri St.
2016	1	15547	Missouri Valley	884	659	Southern Ill.
2016	1	15547	Missouri Valley	884	504	UNI
2016	1	15547	Missouri Valley	884	782	Wichita St.
2016	1	15547	Mountain West	5486	721	Air Force
2016	1	15547	Mountain West	5486	66	Boise St.
2016	1	15547	Mountain West	5486	156	Colorado St.
2016	1	15547	Mountain West	5486	96	Fresno St.
2016	1	15547	Mountain West	5486	466	Nevada
2016	1	15547	Mountain West	5486	473	New Mexico
2016	1	15547	Mountain West	5486	626	San Diego St.
2016	1	15547	Mountain West	5486	630	San Jose St.
2016	1	15547	Mountain West	5486	465	UNLV
